date,time,text,nearest_match,match_result,source,text_lr,text_bert
2024-07-16,10:44:00,Rate Gareth Southgates time as England manager out of 10,Tournament window,,euro2024_domain,rate gareth southgate time england manager,Rate Gareth Southgates time as England manager out of 10
2024-07-16,10:57:00,"""Thank you, England  for everything."" ???? 

A message from Gareth Southgate. ????",Tournament window,,euro2024_domain,thank england everything message gareth southgate,"""Thank you, England for everything."" ???? A message from Gareth Southgate. ????"
2024-07-16,10:57:00,"???Özelden Bahçeli'nin elini öpen polislere tepki:

?? Sen devletin polisi olmay? yanl?? anlam??s?n; yanl?? devletin eline sar?lm??s?n!

?? Üzerinde üniformas?yla birilerinin el etek öpmesini asla kabul etmiyoruz!""",Tournament window,,euro2024_domain,zel den bah eli nin elini pen polislere tepki sen devletin polisi olmay yanl anlam yanl devletin eline sar zerinde niformas yla birilerinin etek pmesini asla kabul etmiyoruz,"???zelden Baheli'nin elini pen polislere tepki: ?? Sen devletin polisi olmay? yanl?? anlam??s?n; yanl?? devletin eline sar?lm??s?n! ?? zerinde niformas?yla birilerinin el etek pmesini asla kabul etmiyoruz!"""
2024-07-16,11:02:00,"Cengiz Ünder's pass ??
Konrad de la Fuente's finish ??

#UECL",Tournament window,,euro2024_domain,cengiz nder pass konrad fuente finish uecl,Cengiz nder's pass ?? Konrad de la Fuente's finish ?? #UECL
2024-07-16,11:06:00,"Hopada çay üreticileri Çaykurun son günlerde uygulam?? oldu?u kontenjan uygulamas?na tepkili.

Hopa Yoldere Köyü çay al?m yerinde çay üreticileri ile konu?tuk. Üreticiler özel sektörün de devletin verdi?i çay fiyat?n?n çok alt?ndan al?mlar yapt???n? ifade ediyor",Tournament window,,euro2024_domain,hopa reticileri aykur son nlerde uygulam oldu kontenjan uygulamas tepkili hopa yoldere yerinde reticileri ile konu tuk reticiler zel sekt devletin verdi fiyat alt ndan mlar yapt ifade ediyor,Hopada ay reticileri aykurun son gnlerde uygulam?? oldu?u kontenjan uygulamas?na tepkili. Hopa Yoldere Ky ay al?m yerinde ay reticileri ile konu?tuk. reticiler zel sektrn de devletin verdi?i ay fiyat?n?n ok alt?ndan al?mlar yapt???n? ifade ediyor
2024-07-16,11:18:00,"?? Lamine Yamal, cada día te quiero más ??

#EURO2024",Tournament window,,euro2024_domain,lamine yamal cada quiero euro,"?? Lamine Yamal, cada da te quiero ms ?? #EURO2024"
2024-07-16,12:00:00,"Hazard brilliance ??

#UEL",Tournament window,,euro2024_domain,hazard brilliance uel,Hazard brilliance ?? #UEL
2024-07-16,12:01:00,"#EURO2024 champion ????

#UECL",Tournament window,,euro2024_domain,euro champion uecl,#EURO2024 champion ???? #UECL
2024-07-16,12:01:00,"Mehdi Taremi ????

#UCL",Tournament window,,euro2024_domain,mehdi taremi ucl,Mehdi Taremi ???? #UCL
2024-07-16,12:08:00,"Are you ready for the all-new FIFA Club World Cup? ??????

#RoadTo25 | #FIFACWC",Tournament window,,euro2024_domain,ready all new fifa club world cup roadto fifacwc,Are you ready for the all-new FIFA Club World Cup? ?????? #RoadTo25 | #FIFACWC
2024-07-16,12:19:00,"? The #EURO2024 Team of the Tournament ?

???? Six from Spain
???? Two from France
?????????????????????? One each from England, Germany and Switzerland

View the team and learn how UEFA's technical observers pick it: ??",Tournament window,,euro2024_domain,euro team tournament six spain two france one each england germany switzerland view team learn how uefa technical observers pick,"? The #EURO2024 Team of the Tournament ? ???? Six from Spain ???? Two from France ?????????????????????? One each from England, Germany and Switzerland View the team and learn how UEFA's technical observers pick it: ??"
2024-07-16,12:21:00,"??? Introducing the UEFA EURO 2024 Team of the Tournament, as selected by UEFA's Technical Observer panel.

#EURO2024",Tournament window,,euro2024_domain,introducing uefa euro team tournament selected uefa technical observer panel euro,"??? Introducing the UEFA EURO 2024 Team of the Tournament, as selected by UEFA's Technical Observer panel. #EURO2024"
2024-07-16,12:28:00,"?? ¡Bienvenido a tu nueva casa, @KMbappe! ??
#WelcomeMbappé",Tournament window,,euro2024_domain,bienvenido nueva casa welcomembapp,"?? Bienvenido a tu nueva casa, @user! ?? #WelcomeMbapp"
2024-07-16,12:28:00,?? Team der #EURO2024 ??,Tournament window,,euro2024_domain,team der euro,?? Team der #EURO2024 ??
2024-07-16,12:35:00,"?? ?smail Saymaz, el öpme skandal?n?n perde arkas?n? anlatt?: AKP'de de ortal?k kar??m??! (@ismailsaymaz)

?? Buket Güler (@buketguler) ile #HaberMasas?   

?? yewtu.be/c6OmtmjhqYE",Tournament window,,euro2024_domain,smail saymaz pme skandal perde arkas anlatt akp ortal kar buket ler ile habermasas yewtu omtmjhqye,"?? ?smail Saymaz, el pme skandal?n?n perde arkas?n? anlatt?: AKP'de de ortal?k kar??m??! (@user) ?? Buket Gler (@user) ile #HaberMasas? ?? yewtu.be/c6OmtmjhqYE"
2024-07-16,12:41:00,What do you make of UEFAs #EURo2024 Team of the tournament?,Tournament window,,euro2024_domain,make uefa euro team tournament,What do you make of UEFAs #EURo2024 Team of the tournament?
2024-07-16,13:02:00,"Lucas Lima with the skills ??

#UECL",Tournament window,,euro2024_domain,lucas lima skills uecl,Lucas Lima with the skills ?? #UECL
2024-07-16,13:23:00,"UEFA's technical observers select their top ten goals of UEFA EURO 2024 ??

#EURO2024",Tournament window,,euro2024_domain,uefa technical observers select top ten goals uefa euro euro,UEFA's technical observers select their top ten goals of UEFA EURO 2024 ?? #EURO2024
2024-07-16,13:37:00,??? Die 10 schönsten #EURO2024-Tore im Video u.a. mit den Youngsters Lamine Yamal (Sieger) & @10ardaguler: t.ly/ToD_Y,Tournament window,,euro2024_domain,die sch nsten euro tore video mit den youngsters lamine yamal sieger tod,??? Die 10 schnsten #EURO2024-Tore im Video u.a. mit den Youngsters Lamine Yamal (Sieger) & @user: t.ly/ToD_Y
2024-07-16,13:57:00,"What a show! ?????
 
MEDUZA, OneRepublic and Leony kicked the EURO 2024 final off with a live performance of the official song ??
 
#LightYourFire #EURO2024",Tournament window,,euro2024_domain,show meduza onerepublic leony kicked euro final off live performance official song lightyourfire euro,"What a show! ????? MEDUZA, OneRepublic and Leony kicked the EURO 2024 final off with a live performance of the official song ?? #LightYourFire #EURO2024"
2024-07-16,14:00:00,"Bale making it look easy ??

#UEL",Tournament window,,euro2024_domain,bale making look easy uel,Bale making it look easy ?? #UEL
2024-07-16,14:10:00,"Getting warm ??

#U19EURO | @dbulandshold",Tournament window,,euro2024_domain,getting warm euro,Getting warm ?? #U19EURO | @user
2024-07-16,14:20:00,"Group B gets underway in exciting fashion ??

Watch ???? ?? ???? on UEFA.tv in selected territories ????

#U19EURO",Tournament window,,euro2024_domain,group gets underway exciting fashion watch uefa selected territories euro,Group B gets underway in exciting fashion ?? Watch ???? ?? ???? on UEFA.tv in selected territories ???? #U19EURO
2024-07-16,14:59:00,"A special tournament concluded ?  

It's time to look back on the moments that made EURO 2024 one you won't forget ??

@qatarairways | #EURO2024",Tournament window,,euro2024_domain,special tournament concluded time look back moments made euro one won forget euro,A special tournament concluded ? It's time to look back on the moments that made EURO 2024 one you won't forget ?? @user | #EURO2024
2024-07-16,15:03:00,"???? Kramer's looping header ??

#UECL",Tournament window,,euro2024_domain,kramer looping header uecl,???? Kramer's looping header ?? #UECL
2024-07-16,15:27:00,"La Joya at work ??

#UEL",Tournament window,,euro2024_domain,joya work uel,La Joya at work ?? #UEL
2024-07-16,15:35:00,"Unai Simón ??????

#EURO2024",Tournament window,,euro2024_domain,unai sim euro,Unai Simn ?????? #EURO2024
2024-07-16,15:45:00,"?? Ciro Immobile beginning his Be?ikta? journey

?? @Besiktas | #UEL",Tournament window,,euro2024_domain,ciro immobile beginning ikta journey uel,?? Ciro Immobile beginning his Be?ikta? journey ?? @user | #UEL
2024-07-16,16:21:00,"Borja Mayoral hitting the net over and over again in '20/21 ??

#UEL",Tournament window,,euro2024_domain,borja mayoral hitting net over over again uel,Borja Mayoral hitting the net over and over again in '20/21 ?? #UEL
2024-07-16,16:33:00,"???? 1-2 ????

Chema Andrés and Iker Bravo lead 10-man Spain to victory in the opening game of Group B ??

#U19EURO",Tournament window,,euro2024_domain,chema andr iker bravo lead man spain victory opening game group euro,???? 1-2 ???? Chema Andrs and Iker Bravo lead 10-man Spain to victory in the opening game of Group B ?? #U19EURO
